-12.767641104759358 + 1.3509241108783856im,-33.23484171529492 - 0.2821466230853238im,37.727537644989575 + 0.18626834283533628im,-10.080242253733383 + 1.364253927890707im
-12.767660422506353 + 1.3634385351924276im,-33.23501446682515 - 0.28476093880789854im,37.72770406638051 + 0.18799447347902307im,-10.080258855749838 + 1.3768921105309504im
-12.767680099679433 + 1.3760689239797854im,-33.23519043447532 - 0.28739949743137366im,37.727873585858575 + 0.1897366164983976im,-10.08027576660053 + 1.3896474121968807im
-12.767700142964527 + 1.388816352825569im,-33.23536967814227 - 0.29006252430049945im,37.728046261115715 + 0.19149492089398557im,-10.080292992027836 + 1.4025209193997719im
-12.7677205591719 + 1.4016819073191114im,-33.23555225883953 - 0.29275024687034423im,37.72822215091878 + 0.19326953706611555im,-10.08031053788086 + 1.41551372876267im
-12.767741355238394 + 1.4146666831479031im,-33.23573823871769 - 0.29546289472566745im,37.72840131512988 + 0.19506061682789394im,-10.080328410117453 + 1.428626947116115im
-12.767762538229986 + 1.4277717861924266im,-33.23592768108586 - 0.2982006996014009im,37.728583814726306 + 0.19686831341916458im,-10.080346614806214 + 1.4418616915931806im
-12.76778411534385 + 1.440998332621652im,-33.23612065043321 - 0.30096389540334473im,37.72876971182181 + 0.19869278151998082im,-10.08036515812828 + 1.4552190897273394im
-12.767806093910975 + 1.4543474489898147im,-33.23631721245075 - 0.30375271822921573im,37.72895906968782 + 0.2005341772650073im,-10.080384046379832 + 1.4687002795494037im
-12.767828481398778 + 1.4678202723337455im,-33.23651743405445 - 0.30656740638917684im,37.72915195277462 + 0.20239265825738864im,-10.080403285973604 + 1.4823064096868284im
-12.767851285413306 + 1.4814179502713671im,-33.23672138340748 - 0.30940820042716694im,37.72934842673361 + 0.20426838358259186im,-10.08042288344183 + 1.496038639463102im
-12.767874513702251 + 1.4951416411010852im,-33.23692912994349 - 0.3122753431426602im,37.72954855844007 + 0.20616151382339798im,-10.080442845438073 + 1.509898138998759im
-12.76789817415718 + 1.5089925139023472im,-33.237140744390935 - 0.31516907961220486im,37.72975241601529 + 0.20807221107410848im,-10.080463178739096 + 1.5238860893126325im
-12.767922274816442 + 1.5229717486364887im,-33.2373562987966 - 0.3180896572106694im,37.729960068850374 + 0.21000063895511592im,-10.080483890247915 + 1.538003682425013im
-12.767946823867574 + 1.5370805362496196im,-33.23757586655062 - 0.32103732563441745im,37.730171587629684 + 0.21194696262798068im,-10.080504986995491 + 1.552252121460658im
-12.767971829650723 + 1.5513200787752588im,-33.23779952241142 - 0.32401233692298326im,37.73038704435508 + 0.21391134881052926im,-10.080526476143389 + 1.5666326207539885im
-12.767997300660896 + 1.5656915894396422im,-33.2380273425313 - 0.3270149454815594im,37.73060651237049 + 0.2158939657914484im,-10.080548364986411 + 1.5811464059542453im
-12.768023245550813 + 1.58019629276569im,-33.23825940448231 - 0.33004540810435024im,37.730830066387135 + 0.21789498344643557im,-10.08057066095433 + 1.5957947141330768im
-12.768049673134167 + 1.5948354246804142im,-33.238495787283284 - 0.33310398399687013im,37.731057782508465 + 0.21991457325268451im,-10.080593371615532 + 1.610578793891198im
-12.76807659238866 + 1.6096102326219066im,-33.23873657142624 - 0.3361909347998093im,37.73128973825705 + 0.2219529083054668im,-10.080616504678233 + 1.6254999054678576im
-12.768104012458508 + 1.6245219756476896im,-33.23898183890432 - 0.339306524612073im,37.73152601260031 + 0.2240101633331851im,-10.080640067994128 + 1.6405593208504516im
-12.768131942658274 + 1.639571924544166im,-33.23923167323959 - 0.3424510200153058im,37.73176668597799 + 0.22608651471403626im,-10.08066406956062 + 1.6557583238858489im
-12.7681603924755 + 1.6547613619372532im,-33.23948615951171 - 0.3456246900967425im,37.73201184032929 + 0.22818214049156946im,-10.080688517523766 + 1.6710982103915666im
-12.768189371573905 + 1.6700915824037683im,-33.23974538438737 - 0.34882780647463457im,37.73226155912111 + 0.2302972203914171im,-10.080713420180594 + 1.686580288270114im
-12.768218889796904 + 1.6855638925848155im,-33.24000943614923 - 0.3520606433218244im,37.7325159273765 + 0.2324319358372895im,-10.080738785982192 + 1.7022058776218403im
-12.768248957170862 + 1.701179611298347im,-33.24027840472679 - 0.3553234773911592im,37.73277503170376 + 0.23458646996847876im,-10.080764623536549 + 1.71797631086162im
-12.768279583908758 + 1.7169400696550439im,-33.24055238172683 - 0.3586165880403429im,37.73303896032604 + 0.236761007656192im,-10.080790941611511 + 1.733892932834291im
-12.768310780412726 + 1.7328466111741543im,-33.240831460465024 - 0.3619402572570128im,37.73330780311149 + 0.23895573552031857im,-10.0808177491374 + 1.7499571009330208im
-12.768342557278727 + 1.7489005919004328im,-33.241115735997504 - 0.36529476968426533im,37.7335816516039 + 0.24117084194709332im,-10.080845055210702 + 1.7661701852176255im
-12.768374925299781 + 1.7651033805225385im,-33.24140530515368 - 0.368680412646909im,37.73386059905433 + 0.24340651710674435im,-10.080872869096352 + 1.7825335685346504im
-12.768407895468869 + 1.7814563584924985im,-33.2417002665694 - 0.3720974761773913im,37.73414474045248 + 0.24566295297027754im,-10.080901200231379 + 1.7990486466389684im
-12.768441478983448 + 1.7979609201465037im,-33.24200072072074 - 0.3755462530418791im,37.73443417255976 + 0.24794034332826778im,-10.080930058227763 + 1.8157168283152503im
-12.768475687249577 + 1.8146184728263106im,-33.24230676995818 - 0.37902703876729393im,37.73472899394204 + 0.2502388838079968im,-10.080959452876147 + 1.8325395355026544im
-12.768510531884578 + 1.8314304370029075im,-33.24261851854195 - 0.38254013166807715im,37.73502930500331 + 0.25255877189242737im,-10.080989394148581 + 1.8495182034184643im
-12.768546024721834 + 1.848398246400017im,-33.242936072677765 - 0.38608583287355125im,37.735335208020494 + 0.25490020693792576im,-10.081019892202235 + 1.8666542806850317im
-12.768582177814759 + 1.865523348120156im,-33.24325954055273 - 0.3896644463550253im,37.735646807177915 + 0.257263390193072im,-10.081050957382578 + 1.883949229456479im
-12.768619003440516 + 1.8828072027710174im,-33.24358903237321 - 0.39327627895432304im,37.73596420860314 + 0.25964852481788137im,-10.081082600227187 + 1.90140452554769im
-12.768656514104393 + 1.9002512845934167im,-33.24392466040204 - 0.3969216404113963im,37.736287520403636 + 0.26205581590232746im,-10.081114831469062 + 1.9190216585637154im
-12.768694722544241 + 1.9178570815907288im,-33.244266538997 - 0.400600843392841im,37.73661685270324 + 0.26448547048586757im,-10.081147662040218 + 1.9368021320311937im
-12.76873364173422 + 1.935626095659045im,-33.24461478465041 - 0.4043142035207139im,37.73695231768024 + 0.2669376975766376im,-10.08118110307542 + 1.954747463530839im
-12.76877328488964 + 1.9535598427193133im,-33.24496951602873 - 0.4080620394013841im,37.737294029605785 + 0.2694127081715001im,-10.081215165916122 + 1.9728591848307433im
-12.768813665471246 + 1.9716598528500942im,-33.24533085401345 - 0.4118446726553914im,37.73764210488276 + 0.27191071527555705im,-10.081249862113799 + 1.9911388420222336im
-12.768854797189958 + 1.989927670422202im,-33.245698921742445 - 0.41566242794637565im,37.737996662085706 + 0.2744319339226234im,-10.08128520343445 + 2.0095879956554583im
-12.768896694011438 + 2.0083648542343684im,-33.24607384465212 - 0.4195156330118257im,37.73835782200211 + 0.27697658119525653im,-10.08132120186218 + 2.028208220877988im
-12.768939370160393 + 2.02697297765024im,-33.246455750521044 - 0.42340461869275825im,37.73872570767273 + 0.279544876245678im,-10.08135786960301 + 2.047001107573583im
-12.768982840126277 + 2.045753628737291im,-33.24684476951293 - 0.42732971896507627im,37.739100444434364 + 0.28213704031630754im,-10.081395219089774 + 2.065968260502779im
-12.769027118667058 + 2.0647084104060776im,-33.24724103422201 - 0.43129127096979736im,37.73948215996284 + 0.28475329676102895im,-10.081433262985309 + 2.0851112994453285im
-12.769072220815158 + 2.08383894055165im,-33.24764467971816 - 0.4352896150452491im,37.73987098431663 + 0.28739387106629594im,-10.081472014187518 + 2.104431859343156im
-12.769118161882226 + 2.103146852196637im,-33.248055843593484 - 0.43932509475795367im,37.740267049981625 + 0.29005899087285697im,-10.081511485833227 + 2.123931590445766im
-12.769164957464032 + 2.12263379363487im,-33.248474666009656 - 0.443398056935271im,37.74067049191595 + 0.29274888599757554im,-10.081551691302769 + 2.143612158456089im
-12.76921262344612 + 2.1423014285769653im,-33.24890128974561 - 0.4475088516974627im,37.74108144759728 + 0.2954637884552712im,-10.081592644224662 + 2.1634752446789838im
-12.769261176008927 + 2.1621514362976426im,-33.24933586024725 - 0.4516578324906567im,37.7415000570691 + 0.2982039324814095im,-10.081634358479464 + 2.183522546170008im
-12.769310631633415 + 2.182185511783879im,-33.249778525676994 - 0.4558453561199991im,37.74192646298919 + 0.3009695545542269im,-10.081676848205609 + 2.2037557758867914im
-12.769361007106573 + 2.20240536588502im,-33.25022943696461 - 0.46007178278309724im,37.74236081067854 + 0.30376089341792994im,-10.081720127803068 + 2.2241766628411823im
-12.769412319527033 + 2.222812725464361im,-33.25068874785967 - 0.4643374761034606im,37.74280324817098 + 0.3065781901055888im,-10.081764211938722 + 2.2447869522531763im
-12.769464586310933 + 2.243409333551928im,-33.25115661498379 - 0.4686428031657774im,37.74325392626419 + 0.3094216879628341im,-10.081809115551184 + 2.2655884057069553im
-12.769517825197603 + 2.2641969494991643im,-33.25163319788485 - 0.4729881345498608im,37.743712998571674 + 0.3122916326711188im,-10.081854853855818 + 2.286582801307392im
-12.769572054255779 + 2.285177349135298im,-33.25211865909184 - 0.47737384436563157im,37.74418062157492 + 0.3151882722718242im,-10.081901442349656 + 2.3077719338393967im
-12.769627291889893 + 2.3063523249247866im,-33.25261316417067 - 0.48180031028895814im,37.744656954677865 + 0.31811185719082163im,-10.081948896817138 + 2.329157614927907im
-12.769683556845552 + 2.3277236861265633im,-33.25311688178119 - 0.48626791359729704im,37.745142160260976 + 0.32106264026225356im,-10.081997233334638 + 2.350741673200185im
