-0.3321370535790758 - 0.1443725150983638im,0.12825083960341452 + 0.01715936156010679im,0.22127579154296828 + 0.06358155730563692im,0.12265543343051884 + 0.012234146323400127im,-0.25015822281236694 - 0.1105025790894159im,0.12265401752090226 + 0.01223600686460816im,0.2212744293159021 + 0.06358327637069981im,0.12825227311916293 + 0.017157675634582644im,-0.3321370385555908 - 0.14437264307034042im
-0.33391392057055197 - 0.14433677360198216im,0.1285095312283664 + 0.01683996388081745im,0.22198603180740367 + 0.06327711674947935im,0.12292461569489582 + 0.011866258190756627im,-0.25153549043073875 - 0.11055453472368885im,0.1229231816532061 + 0.011868150008740962im,0.22198465194828226 + 0.06327886518986424im,0.12851098416700876 + 0.01683824879796279im,-0.33391390584656866 - 0.14433690317375086im
-0.3357031907037086 - 0.14428968696099279im,0.1287657374726814 + 0.016516257267593114im,0.22269617161631067 + 0.06296604243142453im,0.12319138934683718 + 0.011493383568685601im,-0.2529236205731733 - 0.11059823707056557im,0.1231899370101419 + 0.011495307227181189im,0.22269477396617127 + 0.06296782078322662im,0.12876721003249428 + 0.016514512482641026im,-0.335703176291256 - 0.14428981815058187im
-0.33750493744770477 - 0.14423108150558955im,0.12901939334615178 + 0.016188228341645im,0.22340615616947446 + 0.06264828692839969im,0.12345568683540813 + 0.011115501275702317im,-0.2543226904136011 - 0.1106335487123954im,0.12345421604143952 + 0.011117457348809505im,0.22340474057014423 + 0.06265009573754875im,0.12902088572544415 + 0.01618645329947717im,-0.3375049233593172 - 0.144231214331158im
-0.3393192346204222 - 0.14416078150494707im,0.1292704330485637 + 0.0158558641898511im,0.22411592983974155 + 0.06232380289730208im,0.12371743972175404 + 0.010732590535685272im,-0.2557327776852456 - 0.1106603304702761im,0.12371595030910329 + 0.010734579607980467im,0.22411449613377404 + 0.06232564271977825im,0.1292719454455934 + 0.015854058324790518im,-0.33931922086866656 - 0.14416091598487757im
-0.34114615638856594 - 0.14407860914745366im,0.12951878996381294 + 0.01551915237832441im,0.22482543616554057 + 0.061992543086090174im,0.12397657867166814 + 0.01034463099155732im,-0.25715396068336693 - 0.11067844138451788im,0.12397507047975788 + 0.010346653658354441im,0.22482398419647887 + 0.06199441448803658im,0.12952032257670767 + 0.015517315113947005im,-0.3411461429864955 - 0.1440787453002521im
-0.34298577726477975 - 0.1439843845210217im,0.12976439665396827 + 0.015178080966284134im,0.22553461784323667 + 0.061654460344830464im,0.12423303344817903 + 0.009951602719309087im,-0.2585863182667449 - 0.11068773869493866im,0.12423150631745802 + 0.009953659586798799im,0.22553314745553432 + 0.0616563639027833im,0.12976594968062516 + 0.015176211715222132im,-0.3429857642254208 - 0.1439845223654306im
-0.34483817210830414 - 0.14387792559307772im,0.13000718485353072 + 0.014832638520273549im,0.22624341672010354 + 0.061309507637268036im,0.1244867329043668 + 0.009553486242256378im,-0.2600299298608237 - 0.11068807782086902im,0.12448518667637651 + 0.00955557792770634im,0.22624192775936702 + 0.061311443938294526im,0.13000875849154048 + 0.014830736684019786im,-0.34483815944509016 - 0.14387806514798493im
-0.34670341612241734 - 0.1437590481906819im,0.1302470854637031 + 0.014482814128480652im,0.22695177378681053 + 0.06095763805247257im,0.12473760497617857 + 0.00915026254558934im,-0.26148487546060617 - 0.11067931234100047im,0.12473603949365396 + 0.009152389677550195im,0.2269502660998894 + 0.06095960769439673im,0.1302486799102593 + 0.014480879097188423im,-0.34670340384930926 - 0.14375918947514404im
-0.3485815848542953 - 0.1436275659803567im,0.13048402854687766 + 0.014128597415398892im,0.2276596291703981 + 0.060598804816882124im,0.12498557667529826 + 0.008741913091145208im,-0.26295123563216394 - 0.11066129397330009im,0.12498399178220695 + 0.008744076309690573im,0.22765810260547203 + 0.06060080840837016im,0.13048564399865875 + 0.014126628567669918im,-0.3485815729852942 - 0.14362770901359495im
-0.350472754194084 - 0.14348329044783445im,0.13071794332113423 + 0.013769978556737433im,0.22836692212736887 + 0.06023296130646488im,0.12523057408207025 + 0.008328419832587189im,-0.264429091516048 - 0.11063387255446629im,0.1252289696238838 + 0.008330619789411284im,0.22836537653400815 + 0.06023499946734085im,0.13071957997422406 + 0.01376797525940816im,-0.35047274274352563 - 0.14348343524928148im
-0.3523770003725955 - 0.14332603087792944im,0.13094875815482862 + 0.0134069482945498im,0.2290735910364125 + 0.059860061059252616im,0.12547252233872 + 0.007909765230657026im,-0.26591852482959477 - 0.11059689601937951im,0.12547089816241716 + 0.007912002589351867im,0.2290720262658025 + 0.05986213442061826im,0.1309504162046094 + 0.013404909902502492im,-0.3523769893553457 - 0.14332617746717352im
-0.35429439996234285 - 0.14315559433391076im,0.13117640056146626 + 0.013039497952677451im,0.2297795733920833 + 0.0594800577881409im,0.12571134564246308 + 0.0074859322689043726im,-0.26741961787006446 - 0.11055021038029353im,0.1257097015967165 + 0.007488207705121746im,0.2297779892969827 + 0.05948216699258861im,0.1311780802024872 + 0.013037423808594472im,-0.3542943893932414 - 0.14315574273077378im
-0.3562250298751373 - 0.14297178563713134im,0.13140079719455466 + 0.012667619452347697im,0.230484805797722 + 0.05909290539391128im,0.12594696723883184 + 0.007056904469520702im,-0.26893245351647616 - 0.11049365970603481im,0.12594530317404418 + 0.007059218671243468im,0.2304832022328156 + 0.05909505109567634im,0.13140249862045172 + 0.012665508886514437im,-0.35622501976972826 - 0.14297193586155058im
-0.35816896736175297 - 0.1427744073463516im,0.13162187384257365 + 0.012291305328160198im,0.23118922395915353 + 0.05869855797848531im,0.12617930941511668 + 0.006622665909599523im,-0.2704571152335426 - 0.11042708610068143im,0.12617762518359488 + 0.006625019577317082im,0.23118760078096734 + 0.05870074084366241im,0.13162359724592207 + 0.012289157658224678im,-0.35816895773549073 - 0.14277455941848297im
-0.3601262900113758 - 0.14256325973689124im,0.13183955542431475 + 0.01191054874418476im,0.2318927626783228 + 0.05829696985852276im,0.12640829349381638 + 0.0061832012376392765im,-0.27199368707369137 - 0.11035032968245935im,0.12640658894999307 + 0.006185595084516058im,0.23189111974543744 + 0.058299190565333184im,0.1318413009965302 + 0.01190836327494912im,-0.36012628088031107 - 0.14256341367710654im
-0.3620970757503731 - 0.14233814077995224im,0.1320537659840344 + 0.011525343510436452im,0.2325953558468686 + 0.05788809557928635im,0.12663383982646437 + 0.0057384956901781565im,-0.273542253680102 - 0.11026322856217176im,0.12663211482684264 + 0.005740930442389725im,0.23259369302014274 + 0.057890354818156915im,0.13205553391523764 + 0.011523119533622058im,-0.3620970671309246 - 0.1423382966087475im
-0.36408140284236096 - 0.14209884612140516im,0.1322644286870862 + 0.011135684099539805im,0.23329693644036453 + 0.05747188992866876im,0.12685586778729682 + 0.005288535109012302im,-0.2751029002905503 - 0.11016561882146711im,0.12685412219079445 + 0.005291011505845633im,0.23329525358290384 + 0.057474188402543154im,0.132266219165974 + 0.011133420893537044im,-0.3640813947510673 - 0.14209900385952354im
-0.36607934988708113 - 0.1418451690608222im,0.13247146581545036 + 0.010741565663648861im,0.23399743651219923 + 0.057048307951590646im,0.1270742957672543 + 0.004833305958378074im,-0.2766757127391254 - 0.11005733449111134im,0.12707252943527414 + 0.004835824752487392im,0.23399573348957628 + 0.0570506463761184im,0.13247327902916162 + 0.010739262493305682im,-0.36607934234085215 - 0.14184532872921898im
-0.36809099581995885 - 0.14157690053021188im,0.13267479876364965 + 0.01034298405163373im,0.23469678718787723 + 0.05661730496466459im,0.12728904116813078 + 0.004372795342585309im,-0.27826077746011163 - 0.10993820752885718im,0.12728725396465623 + 0.004375357300278879im,0.23469506386837985 + 0.056619684068362146im,0.13267663489763434 + 0.01034064016800401im,-0.36809098883630265 - 0.14157706214998525im
-0.37011641991207084 - 0.14129382907261503im,0.13287434803464002 + 0.009939935826573706im,0.23539491865964748 + 0.056178836571017396im,0.12750002039683916 + 0.003906991023920959im,-0.279858181491686 - 0.10980806779706798im,0.12749821218862453 + 0.003909596925367142im,0.2353931749143136 + 0.0561812570954944im,0.13287620727250032 + 0.009937550466672617im,-0.3701164135086119 - 0.14129399266507256im
-0.3721557017695407 - 0.1409957408205701im,0.1330700332360837 + 0.009532418283380752im,0.23609176018107433 + 0.05573285867545492im,0.12770714885971282 + 0.003435881440831804im,-0.2814680124779045 - 0.1096667430404539im,0.1277053195165214 + 0.003438532080235284im,0.23608999588386317 + 0.055735321375705395im,0.13307191575943278 + 0.00952999066993457im,-0.3721556959643574 - 0.14099590640725698im
-0.3742089213334482 - 0.14068241947453186im,0.13326177307668466 + 0.009120429466766949im,0.23678724006192067 + 0.05527932749994242im,0.1279103409573146 + 0.002959455726318846im,-0.28309035867341376 - 0.1095140588632041im,0.12790849035196086 + 0.0029621519122403767im,0.23678545508996762 + 0.05528183314445711im,0.13326367906500453 + 0.009117958807970828im,-0.3742089161451154 - 0.1406825870771379im
-0.37627615887986743 - 0.14035364628097652im,0.13344948536274917 + 0.008703968189431832im,0.23748128566330295 + 0.05481819959917241im,0.12810951007899846 + 0.0024777037267076393im,-0.28472530894584047 - 0.109349838706213im,0.12810763808765122 + 0.0024804462822282333im,0.23747947989691912 + 0.05482074897026048im,0.13345141499320065 + 0.0087014536786766im,-0.3762761543270321 - 0.14035381592146218im
