-74.41049257415644 - 0.03683486622359226im,-1767.240294931807 - 0.05990451905051282im,10.40917485695935 + 0.006596080352500658im,74.41049404527612 + 0.01072720825788622im
-74.41049244202063 - 0.03734780673019798im,-1767.2402944243045 - 0.060738712620768916im,10.409174833297595 + 0.006687933458954714im,74.41049395439734 + 0.01087658898176079im
-74.41049230617948 - 0.037867890141652184im,-1767.2402939025744 - 0.06158452262258473im,10.40917480897229 + 0.006781065657320136im,74.41049386097052 + 0.01102804989211871im
-74.41049216652841 - 0.03839521592578347im,-1767.240293366209 - 0.062442110817222236im,10.409174783964758 + 0.006875494759471722im,74.41049376492322 + 0.01118161995636353im
-74.41049202296091 - 0.03892988493554975im,-1767.2402928148003 - 0.06331164121843744im,10.409174758255894 + 0.006971238825321877im,74.4104936661821 + 0.011337328545279163im
-74.41049187536721 - 0.039471999428325834im,-1767.24029224793 - 0.0641932801238421im,10.409174731826049 + 0.00706831616627459im,74.4104935646721 + 0.011495205438648298im
-74.41049172363427 - 0.04002166308546063im,-1767.240291665162 - 0.06508719614670859im,10.40917470465498 + 0.00716674534872753im,74.4104934603152 + 0.01165528083094738im
-74.41049156764599 - 0.04057898103210667im,-1767.24029106605 - 0.06599356024820749im,10.409174676721912 + 0.007266545197622986im,74.41049335303175 + 0.011817585337121298im
-74.410491407283 - 0.04114405985732514im,-1767.2402904501341 - 0.0669125457700948im,10.40917464800546 + 0.007367734800048108im,74.41049324273946 + 0.011982149998437957im
-74.41049124242276 - 0.04171700763447216im,-1767.2402898169473 - 0.0678443284678682im,10.409174618483659 + 0.007470333508885519im,74.41049312935394 + 0.012149006288425778im
-74.410491072939 - 0.042297933941867025im,-1767.2402891660017 - 0.0687890865443609im,10.409174588133938 + 0.007574360946514484im,74.41049301278883 + 0.012318186118892249im
-74.41049089870218 - 0.04288694988375073im,-1767.2402884968017 - 0.06974700068383494im,10.409174556933067 + 0.007679837008563897im,74.41049289295458 + 0.012489721846028645im
-74.41049071957879 - 0.04348416811153351im,-1767.2402878088303 - 0.07071825408650807im,10.409174524857159 + 0.007786781867717234im,74.41049276975922 + 0.012663646276595223im
-74.410490535432 - 0.044089702845340896im,-1767.2402871015681 - 0.07170303250360677im,10.409174491881704 + 0.0078952159775708im,74.41049264310935 + 0.012839992674199172im
-74.41049034612094 - 0.044703669895857806im,-1767.2402863744703 - 0.07270152427285656im,10.409174457981468 + 0.008005160076545406im,74.4104925129075 + 0.013018794765651622im
-74.41049015150067 - 0.04532618668647818im,-1767.2402856269816 - 0.07371392035452844im,10.4091744231305 + 0.008116635191852786im,74.41049237905415 + 0.013200086747423557im
-74.41048995142226 - 0.045957372275762236im,-1767.2402848585284 - 0.07474041436791903im,10.40917438730214 + 0.008229662643517044im,74.41049224144678 + 0.013383903292180345im
-74.41048974573282 - 0.04659734738020711im,-1767.2402840685256 - 0.07578120262839654im,10.409174350469009 + 0.008344264048452276im,74.41049209998073 + 0.013570279555417175im
