0.40792491608106146 - 0.009269694702349913im,1.1142302971777105 - 0.0586822739572221im,-0.16016824871493135 - 0.00465336330871146im,-0.7101775934948749 - 0.010089307449968329im
0.4079936624919627 - 0.00939480918722543im,1.114455530591314 - 0.05928277121502618im,-0.16022336552575753 - 0.004634059108867562im,-0.7103500148486116 - 0.009998340309138756im
0.40806256023609416 - 0.009521513388850192im,1.1146813762414214 - 0.0598897608997397im,-0.16027854854711907 - 0.004614024807244909im,-0.7105226454711481 - 0.009904884656967232im
0.4081315996996799 - 0.00964982133217566im,1.1149078058920705 - 0.06050329891341755im,-0.16033378858322134 - 0.004593253473164117im,-0.7106954566727445 - 0.009808917519545936im
0.40820077107143393 - 0.009779747010269685im,1.1151347907114435 - 0.061123441174282034im,-0.16038907626004612 - 0.004571738256593889im,-0.7108684192079056 - 0.009710416168011767im
0.40827006435134017 - 0.009911304379136574im,1.1153623013010288 - 0.06175024360205564im,-0.1604444020308251 - 0.004549472393237871im,-0.7110415032932784 - 0.009609358134412972im
0.408339469342984 - 0.0100445073556986im,1.1155903076695304 - 0.062383762113210124im,-0.16049975617151968 - 0.004526449207059508im,-0.7112146785922782 - 0.009505721219517215im
0.40840897566101986 - 0.010179369812688358im,1.1158187792581793 - 0.06302405260673208im,-0.1605551287855953 - 0.004502662115306486im,-0.7113879142311254 - 0.009399483508429732im
0.40847857272418947 - 0.01031590557706986im,1.116047684918362 - 0.063671170960446im,-0.16061050980006691 - 0.00447810463080627im,-0.7115611787859661 - 0.009290623377917325im
0.40854824976469567 - 0.010454128424467154im,1.1162769929410863 - 0.06432517301557088im,-0.16066588897130296 - 0.004452770367325663im,-0.7117344403010875 - 0.00917911951290163im
0.4086179958234254 - 0.010594052077655352im,1.1165066710427065 - 0.06498611457337115im,-0.16072125588255678 - 0.004426653041944494im,-0.7119076662815595 - 0.009064950914070204im
0.4086877997498087 - 0.010735690200859044im,1.116736686364269 - 0.06565405137923269im,-0.1607765999441878 - 0.004399746480130862im,-0.7120808236936262 - 0.008948096913497957im
0.40875765020986915 - 0.010879056398144904im,1.1169670054969432 - 0.06632903911925969im,-0.1608319103988046 - 0.004372044618680872im,-0.7122538789809625 - 0.008828537183929208im
0.40882753567906216 - 0.011024164209082574im,1.117197594459991 - 0.06701113340835092im,-0.1608871763175752 - 0.004343541509693798im,-0.7124267980531698 - 0.00870625175116367im
0.4088974444494953 - 0.011171027105466011im,1.1174284187230545 - 0.0677003897820265im,-0.1609423866047013 - 0.004314231324467023im,-0.7125995462995981 - 0.0085812210060542im
0.40896736463007927 - 0.011319658487969907im,1.1176594432076994 - 0.06839686368741127im,-0.1609975299982956 - 0.004284108357213747im,-0.7127720885926224 - 0.00845342571630188im
