-4.210911343382844 - 1.64886864300303im,-8.697509008893581 - 1.206273867978195im,-0.914980527349087 - 0.09547328731627949im,5.0692152713156045 + 2.8180798495013084im,10.277824240145183 + 2.4970087233678058im,1.1463478207193043 + 0.32009905001833466im,-0.08333398114557666 + 0.10549026716030781im,-0.20727402891184038 + 0.14583317119728023im,0.17679956184359583 + 0.24115635430817584im
-4.237893267382464 - 1.671715061308335im,-8.71895189855837 - 1.2271389243096638im,-0.9184847445151495 - 0.09499323563748638im,5.099427374789579 + 2.86542729822479im,10.304404653155917 + 2.544231392329536im,1.1518769909720954 + 0.32334077066595973im,-0.08343452675708944 + 0.10750223886403211im,-0.20692416540638953 + 0.1480007040531495im,0.17823990818690613 + 0.24572159271015878im
-4.265510953070362 - 1.6944992096410556im,-8.741004673752304 - 1.2478789783738904im,-0.9220356946269858 - 0.09439983915783108im,5.130356114305636 + 2.9132253921208373im,10.331726973938267 + 2.5918413338912285im,1.1575046227931285 + 0.3265225020389012im,-0.08353801441703973 + 0.10958087731439416im,-0.2065736662582693 + 0.15024267901549215im,0.17972100986507736 + 0.25037304294366464im
-4.2937680802938685 - 1.717209500460825im,-8.763668148157839 - 1.2684823180214813im,-0.9256299102557752 - 0.0936904981276905im,5.162006513000675 + 2.9614726691726467im,10.359793706206515 + 2.639836037603708im,1.1632280099593166 + 0.32964162212488757im,-0.0836438361252924 + 0.11172749246332216im,-0.20622166543284376 + 0.15256034519767492im,0.18124396058127618 + 0.25511158058970823im
-4.322668300597385 - 1.7398342465250805im,-8.786943120938256 - 1.288937219979598im,-0.9292638791113805 - 0.09286273071306515im,5.194383582143281 + 3.010167807221245im,10.388607353676651 + 2.6882132144091493im,1.1690443938243016 + 0.33269562780559575im,-0.08375137612781812 + 0.11394341214777966im,-0.20586729032757323 + 0.1549549643527782im,0.18280985052100013 + 0.25993807804671953im
-4.352215243901737 - 1.7623616535283548im,-8.81083038430548 - 1.3092319399225614im,-0.9329340488019929 - 0.0919141717267869im,5.227492329474139 + 3.059309621531899im,10.418170429861314 + 2.7369707909610295im,1.1749509681832961 + 0.3356821337295217im,-0.08386001061499992 + 0.11622998295840306im,-0.20550966141840293 + 0.15742781174397907im,0.18441976561771414 + 0.26485340516970635im
-4.382412524926348 - 1.7847798123384175im,-8.835330730637585 - 1.3293547022520045im,-0.9366368313981314 - 0.09084257122093332im,5.261337767294103 + 3.1088970620249046im,10.448485467390226 + 2.7861069036913424im,1.1809448839262455 + 0.33859887103960307im,-0.08396910738831417 + 0.11858857111576267im,-0.2051478918788603 + 0.15998017701331457im,0.18607478682665746 + 0.26985842993512527im
-4.41326374934996 - 1.8070766908436813im,-8.860444959156148 - 1.3492936896074428im,-0.9403686078034017 - 0.08964579295447418im,5.295924920296889 + 3.158929210189829im,10.479555026866581 + 2.8356198926530394im,1.1870232534824383 + 0.3414436859709326im,-0.08407802549478015 + 0.12102056335468896im,-0.20478108717133603 + 0.16261336504978696im,0.1877759894066152 + 0.27495401913159595im
-4.444772519701625 - 1.8292401254226112im,-8.886173882166986 - 1.3690370321243688im,-0.944125731933177 - 0.08832181275082987im,5.331258833138728 + 3.209405275696986im,10.511381705264778 + 2.8855082951584805im,1.1931831550575904 + 0.3442145383346398im,-0.08418611482890706 + 0.123527367816485im,-0.20440834461052748 + 0.16532869685750953im,0.1895244422096554 + 0.28014103907591237im
-4.4769424409792205 - 1.851257812050209im,-8.912518330873429 - 1.3885727964582695im,-0.9479045347035088 - 0.08686871675832096im,5.367344577743527 + 3.2603245927262905im,10.543968143879175 + 2.935770839239161im,1.199421636666183 + 0.3469094999020134im,-0.08429271570084633 + 0.1261104149496302im,-0.2040287528972748 + 0.1681275104248836im,0.1913212069792377 + 0.2854203563540623im
-4.509777125990256 - 1.8731172970530114im,-8.939479160770883 - 1.4078889745910113im,-0.9517013278337273 - 0.08528469962607367im,5.404187260340018 + 3.3116866160277527im,10.577317035835168 + 2.9864064369473606im,1.2057357199628616 + 0.34952675270236816im,-0.08439715837072455 + 0.12877115841874479im,-0.2036413916233093 + 0.17101116159524662im,0.19316733765625557 + 0.2907928385870312im
-4.543280200407803 - 1.8948059675219164im,-8.967057256624898 - 1.4269734724324776im,-0.9555124074659942 - 0.08356806260789501im,5.441792028223668 + 3.3634909167267275im,10.611431133164672 + 3.0374141775174084im,1.2121224038762493 + 0.3520645872486274im,-0.08449876254789727 + 0.13151107602212764im,-0.2032453307452776 + 0.17398102493973125im,0.1950638796932349 + 0.2962593552210555im
-4.577455307543259 - 1.9163110413975146im,-8.995253537048102 - 1.4458140982325036im,-0.9593340576057526 - 0.0817172116041991im,5.480164076248709 + 3.415737177892421im,10.64631325346595 + 3.0887933204064772im,1.2185786680498794 + 0.35452140070096216im,-0.0845968368542146 + 0.134331670618144im,-0.20283963002701377 + 0.1770384946330421im,0.19701186937666063 + 0.30182077834209986im
-4.612306112829817 - 1.9376195572362884im,-9.024068958678335 - 1.4643985508155188im,-0.9631625533886465 - 0.07973065515371754im,5.519308653043159 + 3.4684251898815415im,10.68196628614859 + 3.14054328823217im,1.2251014760957963 + 0.35689569498198886im,-0.0846906782507402 + 0.13723447106048095im,-0.20242333844944796 + 0.18018498533252686im,0.19901233315670608 + 0.30747798351444683im
-4.647836308013947 - 1.9587183636673933im,-9.053504519968156 - 1.4827144076471392im,-0.9669941641777893 - 0.0776070023836132im,5.559231066947468 + 3.521554845469591im,10.718393198278322 + 3.192663659619691im,1.2316877786654195 + 0.3591860748522562im,-0.08477957142607528 + 0.14022103314238457im,-0.2019954935862045 + 0.18342193306090784im,0.20106628698536222 + 0.3132318506429524im
-4.684049615054701 - 1.9795941085517386im,-9.083561264592493 - 1.5007491127457846im,-0.9708251564962782 - 0.07534496092746937im,5.5999366916785664 + 3.5751261347852914im,10.755597040030088 + 3.2451541619759006im,1.2383345163427897 + 0.3613912459564059im,-0.08486278814617787 + 0.14329294055024633im,-0.20155512094462014 + 0.18675079609342032im,0.203174735661423 + 0.31908326485916233im
-4.720949789729176 - 2.0002332278513113im,-9.114240284486787 - 1.5184899644472682im,-0.9746517968024018 - 0.07294333481977015im,5.641430971717542 + 3.629139140059637im,10.793580949762886 + 3.2980146642035826im,1.245038622368162 + 0.3635100128498049im,-0.08493958656325207 + 0.14645180582650616im,-0.20110123326944082 + 0.1901730558493276im,0.20533867218322877 + 0.32503311743092217im
-4.758540624939251 - 2.020621934214601im,-9.145542722513916 - 1.5359241030279163im,-0.9784703541101444 - 0.07040102237357203im,5.68371942741981 + 3.683594030197001im,10.832348158717812 + 3.3512451693623078im,1.2517970251948174 + 0.36554127701224143im,-0.08500921048330566 + 0.14969927134192187im,-0.20063282980891534 + 0.193690217788149im,0.20755907710845806 + 0.3310823066953512im
-4.796825953722946 - 2.040746205291476im,-9.177469774776972 - 1.5530384981990235im,-0.9822771024632475 - 0.06771701404956564im,5.726807659852265 + 3.7384910551863673im,10.871901995358614 + 3.404845807295142im,1.2586066508879175 + 0.3674840348581476im,-0.08507088859052367 + 0.1530370102774923im,-0.2001488955411842 + 0.19730381231092067im,0.20983691792060105 + 0.33723173901539066im
-4.835809651966322 - 2.0605917717796687im,-9.210022692579004 - 1.569819936473901im,-0.98606832326727 - 0.06489039032181752im,5.770701355354983 + 3.793830540356674im,10.912245889357614 + 3.4588168272243505im,1.265464425370214 + 0.3693373757488796im,-0.08512383362680405 + 0.15646672761601083im,-0.19964840035904755 + 0.20101539566653465im,0.21217314840223145 + 0.3434823297595908im
-4.875495640814515 - 2.0801441052129297im,-9.243202784037614 - 1.5862550084165987im,-0.9898403074848662 - 0.06192031954657581im,5.815406289827565 + 3.84961288048928im,10.953383375236472 + 3.513158590329165im,1.272367276519782 + 0.37110048001388624im,-0.08516724152513483 + 0.15999016114322556im,-0.19913029821197004 + 0.2048265508631226im,0.21456870801460298 + 0.3498350043052883im
-4.9158878887843285 - 2.0993884054967165im,-9.27701141536195 - 1.6023300957765285im,-0.9935893577021893 - 0.05880605583965345im,5.860928332747224 + 3.9058385337966595im,10.995318095675461 + 3.5678715623118267im,1.2793121361290851 + 0.3727726169871425im,-0.08520029049494002 + 0.16360908245880482im,-0.19859352620312898 + 0.2087388885846649im,0.2170245212831064 + 0.3562906990652958im
-4.956990413572359 - 2.118309588196169im,-9.311450011796177 - 1.61803135851254im,-0.9973117900691139 - 0.05554693696606569im,5.907273450909122 + 3.962508015773604im,11.038053804489977 + 3.6229563059603094im,1.286295941726877 + 0.3743531430624429im,-0.08522214005735271 + 0.16732529799694598im,-0.1980370036394652 + 0.21275404811263546im,0.2195414971886821 + 0.3628503625379298im
-4.998807283560251 - 2.136892271583251im,-9.346520058234132 - 1.633344721711494im,-1.0010039361216196 - 0.05214238224773943im,5.954447711899759 + 4.0196218929312275im,11.081594369291425 + 3.6784134737129768im,1.2933156382733684 + 0.37584149977428016im,-0.08523193002891034 + 0.17114065005654297im,-0.1974596310333824 + 0.21687369825237407im,0.2221205285644709 + 0.36951495638073867im
-5.041342619016456 - 2.1551207634484957im,-9.382223099513297 - 1.6482558624050079im,-1.0046621444898765 - 0.048591890491584445im,6.0024572872976325 + 4.077180776421444im,11.1259437738326 + 3.734243800234522im,1.3003681797309652 + 0.37723721190657356im,-0.08522877945094125 + 0.17505701784104186im,-0.19686028905292483 + 0.22109953826437206im,0.22476249149786007 + 0.3762854565077731im
-5.08460059299136 - 2.1729790476812063im,-9.418560740388976 - 1.6627501962865214im,-1.0082827824984406 - 0.0448950379425659im,6.051308455604708 + 4.135185315558216im,11.171106120047842 + 3.790448095005921im,1.3074505305181991 + 0.3785398856346343im,-0.08521178546339081 + 0.1790763185076444im,-0.19623783741975712 + 0.22543329879993296im,0.2274682447369669 + 0.38316285421091456im
-5.1285854319037885 - 2.190450770623754im,-9.45553464519385 - 1.6768128643324918im,-1.011862237663567 - 0.04105147626408957im,6.1010076049069415 + 4.193636191242905im,11.21708562979229 + 3.847027234934949im,1.3145596668519623 + 0.3797492067026598im,-0.08518002211969027 + 0.183200508225676im,-0.19559111375106988 + 0.22987674284071877im,0.23023862910211365 + 0.3901481573049617im
-5.17330141581895 - 2.2075192272039263im,-9.493146537186213 - 1.6904287193295697im,-1.015396919093047 - 0.0370609305488056im,6.151561235265577 + 4.252534109300808im,11.263886646285286 + 3.9039821569924484im,1.3216925779835798 + 0.38086493864055054im,-0.08513253914141644 + 0.18743158324404638im,-0.19491893234470134 + 0.23443166664217763im,0.2330744669007212 + 0.3972423912973002im
-5.218752878412646 - 2.2241673468496246im,-9.531398197588574 - 1.7035823123104707im,-1.0188832587923162 - 0.032923197362210686im,6.202975960836511 + 4.311879793734318im,11.311513635262651 + 3.961313850878027im,1.3288462673326327 + 0.3818869210222928im,-0.08506836060913192 + 0.19177158096734856im,-0.19422008290356713 + 0.23909990067998954im,0.23597656134684347 + 0.4044466005816767im
-5.26494420662369 - 2.240377679190644im,-9.57029146432215 - 1.7162578789005194im,-1.022317712883517 - 0.028638142820649228im,6.255258511720826 + 4.371673979900981im,11.359971185844579 + 4.019023351721121im,1.336017753525827 + 0.38281506776826596im,-0.08498648358754818 + 0.1962225810402313im,-0.1934933291980504 + 0.24388331059908153im,0.23894569598379156 + 0.4117618496568678im
-5.3118798399868945 - 2.256132379550856im,-9.609828230434923 - 1.728439325577598im,-1.025696762740671 - 0.02420570070661997im,6.308415735541653 + 4.431917407619902im,11.409264011119244 + 4.07711173282022im,1.3432040713438986 + 0.3836493654942902im,-0.08488587668178285 + 0.20078670643979246im,-0.19273740766303873 + 0.2487837981647173im,0.2419826341098905 + 0.419189224370355im
-5.359564269646406 - 2.2714131942360885im,-9.650010442225978 - 1.7401102158477917im,-1.0290169160465428 - 0.019625870622156788im,6.3624545987471235 + 4.492610814215964im,11.45939694844485 + 4.135580098427258im,1.3504022725825755 + 0.38438987190887264im,-0.08476547852194154 + 0.2054661245752149im,-0.19195102592717103 + 0.2538033022146534im,0.24508811820747575 + 0.4267298331870534im
-5.4080020370457484 - 2.286201445619823im,-9.690840097069064 - 1.7512537563372097im,-1.0322747077741277 - 0.014898716181852989im,6.417382187639287 + 4.553754927503645im,11.510374959477241 + 4.194429576576596im,1.357609426830522 + 0.38503671425977853im,-0.08462419617298972 + 0.21026304839427676im,-0.19113286127153242 + 0.25894379961176534im,0.24826286937405978 + 0.43438480848379224im
-5.457197732290809 - 2.3004780170344157im,-9.732319240932656 - 1.761852782806615im,-1.0354667010994265 - 0.010024363247602131im,6.473205709124636 + 4.6153504587223235im,11.562203129918315 + 4.253661311970628im,1.3648226221712871 + 0.3855900878333423im,-0.08446090346655537 + 0.21517973749595945im,-0.19028155901460703 + 0.2642073061961656im,0.251507586756054 + 0.44215530786948987im
-5.507155992182089 - 2.3142233374680985im,-9.774449965600141 - 1.7718897460851246im,-1.0385894882464464 - 0.005002998204523142im,6.529932491186247 + 4.677398095423728im,11.614886668994236 + 4.313276458917851im,1.3720389658102654 + 0.3860502545049469im,-0.08427443925143482 + 0.22021849924837492im,-0.18939573082066297 + 0.26959587773578747im,0.2548229469844339 + 0.45004251553148933im
-5.557881497909335 - 2.3274173660772917im,-9.817234405583633 - 1.781346697934412im,-1.0416396912712826 + 0.00016513371878167974im,6.587569983070633 + 4.739898494323252im,11.66843090865476 + 4.373276174337883im,1.3792555846338166 + 0.38641754134522094im,-0.084063605559532 + 0.22538168991113172im,-0.18847395292872626 + 0.2751116108743589im,0.25820960361166306 + 0.45804764360847633im
-5.6093789724106164 - 2.3400395765148354im,-9.860674734740488 - 1.7902052768377024im,-1.0446139627874151 + 0.005479730087068623im,6.646125755191516 + 4.802852274118318im,11.722841302504476 + 4.433661610830115im,1.3864696257024411 + 0.3866923392800478im,-0.0838271656828228 + 0.23067171576120976im,-0.18751476429778616 + 0.28075664407557704im,0.2616681865506652 + 0.46617193358994813im
